model,region,color,fuel_type,transmission,engine_size_l,mileage_km,price_usd,sales_volume,sales_classification,age_car
X5,Middle East,white,Diesel,Manual,3.4,,73200.0,1642,Low,2
i8,North America,blue,Diesel,Automatic,1.8,33322.0,46861.0,5372,Low,1
X3,South America,red,Petrol,Manual,4.5,146381.0,44881.0,4942,Low,6
X5,Africa,red,Electric,Manual,1.9,88117.0,94520.0,9493,High,12
X6,Africa,silver,Petrol,Automatic,3.8,129541.0,107676.0,8107,High,5
5 Series,Asia,black,Hybrid,Manual,1.7,28466.0,79419.0,2612,Low,10
M5,Middle East,white,Diesel,Automatic,2.0,78732.0,49567.0,8457,High,1
7 Series,Africa,blue,Electric,Manual,3.3,37323.0,114125.0,8809,High,8
3 Series,North America,blue,Hybrid,Manual,1.7,63002.0,50914.0,5491,Low,11
X1,Asia,grey,Hybrid,Manual,2.2,14113.0,98536.0,3292,Low,8
X3,Asia,silver,Electric,Manual,2.0,175178.0,32300.0,6179,Low,7
X1,North America,silver,Hybrid,Manual,1.6,101531.0,115369.0,6792,Low,0
X5,Asia,white,Diesel,Manual,4.9,153954.0,110062.0,7721,High,2
X6,Asia,grey,Electric,Manual,3.1,148770.0,57651.0,5941,Low,5
i8,Europe,black,Hybrid,Automatic,4.5,124542.0,30605.0,4550,Low,1
7 Series,Europe,black,Hybrid,Manual,2.8,97226.0,58947.0,8289,High,5
X1,South America,red,Diesel,Automatic,1.6,158420.0,39981.0,5176,Low,11
X3,Africa,white,Hybrid,Manual,3.9,36097.0,50967.0,5555,Low,0
7 Series,Europe,blue,Petrol,Automatic,,48474.0,80958.0,469,Low,10
5 Series,Europe,white,Electric,Automatic,3.4,96425.0,39765.0,8094,High,4
X5,Middle East,black,Petrol,Automatic,2.0,125845.0,80226.0,2050,Low,12
X5,Asia,black,Petrol,Automatic,3.8,4793.0,58502.0,7783,High,10
i8,South America,red,Petrol,Manual,,8995.0,95761.0,8499,High,7
7 Series,Europe,red,Hybrid,Manual,4.8,123486.0,,8695,High,12
M5,Middle East,silver,Diesel,Manual,3.3,36345.0,72594.0,9817,High,0
M5,Europe,blue,Petrol,Automatic,3.4,69775.0,42420.0,7184,High,1
7 Series,Asia,grey,Electric,Automatic,1.6,162596.0,81274.0,9318,High,2
M5,Asia,blue,Hybrid,Manual,4.2,98547.0,67837.0,2841,Low,10
X6,South America,blue,Diesel,Automatic,4.8,196188.0,94770.0,3202,Low,5
3 Series,Europe,black,Hybrid,Manual,3.0,128320.0,68451.0,5676,Low,14
3 Series,Middle East,blue,Hybrid,Automatic,4.3,190696.0,104455.0,144,Low,13
i3,Africa,red,Petrol,Automatic,4.3,85570.0,66128.0,6694,Low,12
X5,Asia,red,Petrol,Automatic,4.2,137085.0,55251.0,6789,Low,14
X6,South America,black,Hybrid,Manual,4.2,10348.0,115130.0,269,Low,2
7 Series,South America,black,Diesel,Manual,2.3,25250.0,64737.0,2874,Low,4
X5,North America,white,Electric,Automatic,4.1,114011.0,45348.0,8969,High,3
M3,Asia,grey,Electric,Manual,2.0,83592.0,103292.0,3435,Low,4
M5,South America,grey,Diesel,Manual,4.0,154188.0,,7684,High,6
M5,Europe,silver,Hybrid,Automatic,1.5,89238.0,80031.0,577,Low,6
M3,North America,white,Hybrid,Automatic,4.7,93492.0,,7061,High,10
i3,Middle East,silver,Diesel,Automatic,4.4,74416.0,63062.0,9799,High,1
X3,Asia,red,Petrol,Automatic,3.9,141221.0,66920.0,6559,Low,11
7 Series,Africa,white,Electric,Automatic,1.8,53122.0,101433.0,223,Low,10
M5,North America,black,Hybrid,Manual,4.4,106602.0,90397.0,3501,Low,11
3 Series,Europe,black,Hybrid,Manual,4.6,14750.0,119688.0,2474,Low,3
X5,Middle East,silver,Electric,Automatic,3.9,171896.0,40116.0,3273,Low,10
X1,Africa,grey,Diesel,Automatic,4.9,100781.0,,109,Low,8
X5,Europe,black,Petrol,Automatic,1.8,77294.0,52022.0,9930,High,4
X5,Asia,blue,Petrol,Manual,4.0,110862.0,53570.0,8636,High,7
X5,Africa,blue,Hybrid,Automatic,3.3,47952.0,75897.0,1387,Low,13
7 Series,South America,blue,Diesel,Manual,,181775.0,56795.0,6272,Low,11
3 Series,North America,blue,Petrol,Manual,3.8,88041.0,71327.0,9694,High,7
X3,South America,red,Hybrid,Manual,4.3,116496.0,78913.0,2504,Low,8
X1,Europe,blue,Hybrid,Automatic,,127513.0,119518.0,4335,Low,6
3 Series,Asia,blue,Diesel,Manual,4.3,184431.0,88712.0,2361,Low,10
5 Series,Africa,black,Diesel,Manual,1.8,130637.0,118029.0,3831,Low,9
X3,Europe,white,Diesel,Manual,3.6,130092.0,77515.0,5410,Low,0
7 Series,Middle East,white,Hybrid,Manual,4.3,139157.0,69517.0,4860,Low,4
X5,Europe,blue,Hybrid,Automatic,2.0,,62898.0,5501,Low,7
3 Series,Europe,black,Petrol,Automatic,3.5,138446.0,60450.0,8313,High,0
5 Series,South America,blue,Petrol,Manual,3.0,185411.0,76824.0,3091,Low,3
3 Series,Middle East,silver,Hybrid,Manual,3.6,34847.0,106235.0,2207,Low,1
i3,North America,grey,Electric,Automatic,3.0,2875.0,83639.0,2130,Low,0
i3,Middle East,black,Hybrid,Automatic,2.4,53661.0,71477.0,6113,Low,4
7 Series,Asia,grey,Electric,Automatic,2.4,87520.0,119926.0,8203,High,0
X6,Africa,white,Petrol,Automatic,4.5,140935.0,100181.0,5715,Low,10
i3,Africa,silver,Hybrid,Manual,2.0,121317.0,71657.0,486,Low,1
X1,Europe,red,Diesel,Manual,1.9,147586.0,32632.0,6021,Low,6
5 Series,Asia,red,Petrol,Automatic,1.8,50003.0,65320.0,9631,High,11
7 Series,North America,grey,Electric,Automatic,1.8,103981.0,65411.0,7645,High,7
X1,Middle East,red,Hybrid,Manual,,38570.0,45281.0,2506,Low,3
X3,South America,red,Diesel,Manual,2.1,59972.0,93193.0,6442,Low,1
X3,Europe,grey,Diesel,Manual,2.2,3009.0,100219.0,6878,Low,12
7 Series,Middle East,white,Hybrid,Automatic,2.4,112857.0,30303.0,1832,Low,10
X6,Europe,grey,Hybrid,Automatic,1.9,39567.0,117036.0,8325,High,0
M5,Asia,black,Diesel,Automatic,1.8,67325.0,61285.0,9785,High,7
i8,Europe,black,Electric,Automatic,3.4,199079.0,116877.0,9414,High,0
5 Series,North America,blue,Petrol,Automatic,4.0,80508.0,97990.0,176,Low,5
3 Series,Europe,grey,Hybrid,Manual,3.7,140720.0,68301.0,4906,Low,3
X1,South America,white,Electric,Automatic,3.4,79967.0,34046.0,6601,Low,8
M5,Middle East,red,Electric,Automatic,3.0,99304.0,84137.0,5381,Low,14
5 Series,North America,white,Electric,Automatic,3.7,90219.0,71535.0,434,Low,3
X3,North America,grey,Hybrid,Automatic,4.7,181036.0,68396.0,6819,Low,11
X6,Europe,blue,Petrol,Manual,3.7,176974.0,73704.0,2439,Low,13
M5,Europe,blue,Diesel,Manual,1.7,278.0,63635.0,7314,High,13
3 Series,North America,silver,Electric,Manual,3.5,158165.0,108235.0,9862,High,2
X6,South America,blue,Electric,Manual,3.3,73683.0,51008.0,7715,High,0
7 Series,South America,red,Petrol,Manual,,19584.0,62368.0,2896,Low,8
i8,Middle East,red,Diesel,Automatic,3.5,,38909.0,1345,Low,3
M3,Europe,red,Diesel,Automatic,3.9,59554.0,76843.0,8691,High,3
3 Series,Middle East,grey,Hybrid,Manual,1.6,65628.0,89260.0,3221,Low,12
7 Series,Africa,white,Diesel,Automatic,3.2,81941.0,79978.0,7979,High,12
i3,Europe,grey,Petrol,Manual,4.4,115901.0,96833.0,998,Low,0
X3,Europe,silver,Diesel,Automatic,3.4,62549.0,50104.0,6401,Low,9
i8,Asia,black,Petrol,Automatic,1.7,133258.0,84196.0,1288,Low,9
3 Series,South America,white,Petrol,Automatic,4.2,41556.0,62104.0,7885,High,14
X3,South America,grey,Electric,Automatic,,42612.0,98633.0,4333,Low,0
7 Series,Asia,white,Petrol,Manual,4.5,11116.0,50324.0,8754,High,0
M3,Asia,silver,Petrol,Manual,2.8,43850.0,43790.0,6213,Low,0
3 Series,South America,black,Electric,Manual,3.4,33330.0,58507.0,5735,Low,14
X6,Africa,silver,Hybrid,Manual,3.6,196397.0,36507.0,3646,Low,4
i3,North America,black,Petrol,Automatic,4.0,90346.0,117894.0,824,Low,9
X5,Europe,silver,Petrol,Automatic,3.8,182152.0,67506.0,6638,Low,8
X1,Europe,silver,Electric,Automatic,2.2,186246.0,48283.0,3630,Low,6
X3,Africa,silver,Petrol,Automatic,4.5,121506.0,,6237,Low,11
i3,Asia,grey,Hybrid,Automatic,4.5,14475.0,56628.0,1755,Low,1
3 Series,South America,blue,Electric,Automatic,2.9,68314.0,102257.0,4324,Low,5
X3,South America,blue,Diesel,Manual,2.0,89956.0,115310.0,845,Low,9
3 Series,Asia,black,Petrol,Automatic,3.6,5212.0,70359.0,6627,Low,3
i8,Middle East,grey,Electric,Automatic,2.8,103311.0,,6305,Low,12
M3,North America,white,Diesel,Automatic,4.1,89137.0,114520.0,3860,Low,2
X1,Middle East,red,Petrol,Automatic,2.6,19381.0,76692.0,598,Low,2
5 Series,Asia,black,Diesel,Automatic,2.4,89714.0,53925.0,3251,Low,4
X6,Africa,white,Petrol,Automatic,4.5,29644.0,109294.0,3779,Low,11
X6,Europe,silver,Diesel,Automatic,3.7,140614.0,80589.0,1223,Low,6
X1,Africa,white,Electric,Automatic,1.8,179004.0,108063.0,5482,Low,1
X1,South America,black,Petrol,Manual,3.9,124125.0,55451.0,6884,Low,1
5 Series,Africa,black,Diesel,Automatic,4.1,157065.0,93892.0,2247,Low,14
i3,South America,silver,Diesel,Manual,2.3,139428.0,93669.0,6415,Low,10
M5,North America,grey,Petrol,Manual,4.9,49062.0,40670.0,8803,High,0
X6,North America,grey,Diesel,Automatic,2.8,40093.0,33261.0,7209,High,0
X3,North America,red,Diesel,Manual,4.8,171875.0,32169.0,226,Low,4
i3,North America,silver,Diesel,Manual,2.5,39341.0,36858.0,9702,High,8
7 Series,Africa,white,Petrol,Automatic,3.6,130635.0,110047.0,1476,Low,12
M3,Asia,blue,Petrol,Manual,,159278.0,46925.0,1828,Low,0
M5,North America,white,Electric,Manual,5.0,169024.0,98705.0,4841,Low,13
X1,North America,black,Petrol,Manual,2.9,,39889.0,7251,High,2
X1,Asia,grey,Electric,Manual,2.1,119318.0,57201.0,4158,Low,4
7 Series,Asia,blue,Electric,Automatic,4.4,168170.0,116986.0,4804,Low,13
M3,Asia,white,Hybrid,Manual,1.6,,113662.0,4732,Low,14
X3,Asia,white,Petrol,Automatic,4.6,181605.0,50471.0,6772,Low,10
3 Series,South America,red,Petrol,Manual,1.9,,56661.0,1733,Low,2
M3,Asia,blue,Diesel,Manual,3.5,166434.0,64228.0,8068,High,12
X6,North America,silver,Hybrid,Manual,4.0,147263.0,94246.0,9577,High,4
M5,Europe,grey,Hybrid,Automatic,2.7,39352.0,116712.0,4065,Low,3
X3,Africa,black,Electric,Manual,4.5,95068.0,30344.0,4122,Low,8
5 Series,Middle East,red,Petrol,Automatic,3.6,194507.0,109610.0,215,Low,14
X5,South America,black,Electric,Automatic,2.9,1380.0,,2471,Low,6
X3,South America,grey,Diesel,Manual,2.6,79522.0,49991.0,4679,Low,1
X1,Africa,blue,Electric,Manual,1.9,31288.0,54590.0,8725,High,13
5 Series,Asia,white,Electric,Automatic,3.7,112310.0,,5865,Low,7
X3,Europe,blue,Petrol,Automatic,2.8,66820.0,61694.0,6427,Low,5
M5,North America,red,Diesel,Manual,2.6,188376.0,40077.0,3071,Low,11
3 Series,Europe,silver,Diesel,Automatic,4.8,,38898.0,5710,Low,9
X3,Middle East,white,Diesel,Automatic,2.5,39439.0,35592.0,3757,Low,6
7 Series,Africa,red,Electric,Automatic,4.6,138502.0,,4845,Low,8
i8,South America,blue,Diesel,Automatic,4.9,112548.0,36258.0,3809,Low,0
3 Series,North America,grey,Hybrid,Automatic,4.4,41616.0,74678.0,9087,High,7
X6,South America,grey,Electric,Manual,1.6,13054.0,94072.0,8893,High,0
3 Series,Europe,blue,Hybrid,Manual,4.5,112746.0,99999.0,8354,High,8
5 Series,Africa,grey,Petrol,Automatic,2.2,197877.0,75904.0,1825,Low,13
M3,South America,silver,Electric,Automatic,2.7,116977.0,56587.0,4023,Low,6
X1,North America,grey,Electric,Manual,5.0,178586.0,38180.0,4856,Low,0
X6,Africa,grey,Petrol,Manual,2.9,154516.0,36473.0,4204,Low,14
X3,Africa,blue,Diesel,Manual,3.8,166969.0,37426.0,6678,Low,1
i8,North America,grey,Hybrid,Manual,2.6,31024.0,115994.0,5935,Low,13
7 Series,South America,red,Hybrid,Automatic,,168551.0,55782.0,2661,Low,12
i3,Middle East,white,Diesel,Manual,3.6,86867.0,117498.0,6823,Low,12
X1,South America,white,Diesel,Manual,4.8,11497.0,94216.0,438,Low,1
X3,Africa,white,Diesel,Automatic,2.5,115647.0,69495.0,3307,Low,5
3 Series,Africa,red,Hybrid,Automatic,2.4,177183.0,68156.0,1021,Low,11
X1,North America,black,Diesel,Manual,1.6,19965.0,39301.0,2889,Low,10
X5,South America,blue,Hybrid,Automatic,2.2,97900.0,38196.0,851,Low,9
i3,Middle East,grey,Electric,Manual,2.4,99380.0,60048.0,669,Low,14
X1,Asia,red,Diesel,Automatic,1.7,103461.0,93977.0,839,Low,1
3 Series,Asia,silver,Diesel,Automatic,3.5,121621.0,48977.0,9695,High,2
i8,South America,silver,Diesel,Manual,1.9,126350.0,50213.0,1747,Low,7
7 Series,Europe,silver,Diesel,Manual,3.3,126691.0,72948.0,5653,Low,9
5 Series,Africa,black,Petrol,Automatic,2.2,189233.0,92431.0,3148,Low,5
M3,South America,grey,Petrol,Automatic,4.8,157147.0,32636.0,7645,High,6
X6,Asia,black,Electric,Automatic,2.6,127295.0,74256.0,5291,Low,10
M5,Africa,grey,Hybrid,Manual,1.8,15328.0,45493.0,5778,Low,8
3 Series,Europe,red,Diesel,Manual,4.4,172437.0,94508.0,9881,High,4
M5,Asia,grey,Petrol,Manual,,191323.0,83377.0,9717,High,11
X5,Asia,silver,Electric,Manual,4.4,137295.0,83390.0,7573,High,9
3 Series,Africa,red,Petrol,Manual,2.6,110257.0,100888.0,1001,Low,9
X5,Middle East,grey,Diesel,Automatic,3.3,10546.0,86674.0,2639,Low,2
M5,Middle East,white,Diesel,Automatic,3.1,141242.0,82978.0,7929,High,11
X3,Asia,black,Electric,Automatic,3.5,163682.0,56306.0,6705,Low,9
3 Series,North America,red,Petrol,Manual,2.9,46810.0,35413.0,5517,Low,7
X6,South America,grey,Petrol,Automatic,3.2,81286.0,59412.0,1590,Low,4
X6,Europe,black,Diesel,Manual,3.9,189607.0,34617.0,7307,High,10
i8,North America,red,Petrol,Manual,3.0,72362.0,86887.0,6904,Low,13
M3,South America,white,Petrol,Automatic,3.9,198460.0,34193.0,5621,Low,6
5 Series,Europe,white,Hybrid,Manual,4.0,14497.0,98921.0,4471,Low,4
5 Series,Middle East,blue,Diesel,Manual,4.1,122470.0,94777.0,507,Low,11
3 Series,Africa,grey,Petrol,Automatic,3.1,51351.0,40879.0,4675,Low,11
M5,South America,white,Petrol,Manual,1.5,148697.0,31365.0,7055,High,4
M3,South America,red,Petrol,Manual,4.1,131797.0,67490.0,1842,Low,8
M5,Middle East,white,Diesel,Manual,4.7,,104977.0,6543,Low,5
X6,Europe,silver,Petrol,Manual,3.8,194021.0,56024.0,7088,High,1
X6,Asia,red,Electric,Automatic,3.3,142419.0,119997.0,4575,Low,5
M3,Asia,blue,Diesel,Manual,3.5,164068.0,90376.0,346,Low,9
X5,North America,red,Diesel,Manual,3.7,155906.0,119046.0,4561,Low,1
5 Series,Middle East,blue,Electric,Automatic,5.0,117692.0,,8412,High,11
M5,Africa,white,Electric,Manual,1.7,23267.0,,5026,Low,9
i3,Middle East,black,Electric,Automatic,1.6,90226.0,83602.0,5151,Low,12
5 Series,North America,black,Hybrid,Manual,4.9,,64105.0,7063,High,8
i8,North America,grey,Diesel,Manual,3.0,147397.0,52551.0,7453,High,9
M5,Europe,silver,Diesel,Manual,3.6,,59652.0,768,Low,12
X5,North America,blue,Hybrid,Manual,4.1,25547.0,44416.0,255,Low,14
M5,South America,silver,Petrol,Automatic,4.1,192889.0,107659.0,8025,High,3
7 Series,Europe,black,Diesel,Automatic,3.8,69207.0,103952.0,5942,Low,5
X5,Africa,silver,Petrol,Automatic,3.2,,112630.0,732,Low,10
i8,Middle East,black,Electric,Manual,3.5,7747.0,45245.0,2360,Low,5
5 Series,South America,grey,Hybrid,Automatic,4.1,138435.0,58170.0,1397,Low,13
3 Series,North America,silver,Petrol,Automatic,4.5,109395.0,34506.0,9221,High,8
7 Series,Asia,white,Electric,Automatic,1.9,188855.0,119909.0,5394,Low,2
7 Series,Europe,red,Diesel,Automatic,2.5,88130.0,62857.0,8549,High,8
X5,South America,blue,Diesel,Manual,2.9,91739.0,41700.0,8516,High,11
i3,Europe,white,Diesel,Automatic,3.8,144437.0,86033.0,6199,Low,9
X6,North America,grey,Electric,Manual,2.9,152988.0,115923.0,1763,Low,14
M3,North America,white,Hybrid,Automatic,2.3,171345.0,59585.0,5293,Low,13
M5,Europe,white,Electric,Manual,1.6,166846.0,45346.0,7780,High,0
M5,Europe,white,Electric,Automatic,4.4,187595.0,100747.0,311,Low,9
M5,Africa,blue,Petrol,Automatic,3.0,188280.0,52537.0,3280,Low,13
X3,North America,grey,Electric,Manual,2.7,162124.0,98338.0,1741,Low,3
X5,South America,red,Hybrid,Manual,3.4,67684.0,101529.0,7143,High,3
5 Series,Europe,silver,Diesel,Manual,1.9,108733.0,111518.0,9492,High,4
M5,Asia,white,Diesel,Automatic,2.9,122400.0,61353.0,5973,Low,11
i8,Asia,blue,Hybrid,Manual,4.1,91969.0,90948.0,9997,High,11
X6,Africa,blue,Diesel,Manual,4.1,,69778.0,2529,Low,5
X5,South America,black,Petrol,Manual,4.2,121117.0,46761.0,6568,Low,6
X5,Middle East,red,Diesel,Manual,3.1,163859.0,73424.0,1625,Low,0
M5,Europe,red,Hybrid,Manual,2.8,121305.0,50632.0,3500,Low,5
7 Series,South America,silver,Electric,Manual,4.4,138546.0,117826.0,950,Low,8
i3,South America,blue,Petrol,Automatic,2.1,140129.0,60411.0,2846,Low,1
i3,Africa,black,Electric,Manual,4.0,172853.0,58471.0,3785,Low,8
M5,Europe,blue,Hybrid,Automatic,4.6,10864.0,63629.0,8665,High,3
3 Series,Asia,grey,Diesel,Automatic,2.5,167127.0,42769.0,1613,Low,4
7 Series,Europe,black,Electric,Manual,2.2,198032.0,66271.0,8020,High,14
X6,Europe,white,Hybrid,Automatic,3.3,127225.0,116184.0,5369,Low,4
i8,South America,silver,Petrol,Automatic,2.3,17901.0,106467.0,4160,Low,10
M3,Middle East,black,Electric,Manual,4.5,35570.0,83639.0,8136,High,12
X1,Asia,blue,Petrol,Manual,2.4,26852.0,65305.0,6059,Low,12
5 Series,South America,grey,Petrol,Manual,2.6,11059.0,113246.0,581,Low,9
X3,North America,silver,Petrol,Automatic,,190981.0,49149.0,7824,High,11
X5,Europe,silver,Diesel,Automatic,2.2,178146.0,99066.0,6789,Low,7
M3,Asia,black,Hybrid,Automatic,4.6,126170.0,41687.0,6117,Low,1
M3,Europe,black,Diesel,Manual,2.2,75951.0,79708.0,6115,Low,11
X6,South America,black,Hybrid,Automatic,4.7,129921.0,34203.0,5860,Low,7
X3,North America,silver,Diesel,Manual,2.6,139400.0,65254.0,7303,High,1
M3,Middle East,blue,Electric,Manual,2.4,92374.0,110939.0,9838,High,3
7 Series,Africa,blue,Petrol,Manual,3.2,129495.0,90920.0,8010,High,0
X3,Asia,black,Hybrid,Manual,2.8,38413.0,107714.0,6048,Low,3
M3,Middle East,blue,Electric,Manual,2.2,106132.0,83332.0,5604,Low,11
X6,North America,grey,Electric,Manual,2.7,159092.0,71810.0,1018,Low,12
M5,South America,white,Hybrid,Automatic,4.0,,,1572,Low,10
X5,Asia,blue,Hybrid,Manual,4.4,28029.0,64813.0,5760,Low,3
i3,South America,grey,Hybrid,Automatic,4.4,,97349.0,8468,High,2
3 Series,Europe,white,Electric,Automatic,4.1,31843.0,97560.0,9588,High,10
M3,North America,grey,Diesel,Manual,1.5,46517.0,51566.0,4331,Low,5
X6,Africa,red,Hybrid,Manual,3.0,156660.0,97568.0,4545,Low,5
i8,Europe,silver,Diesel,Manual,2.1,9910.0,68775.0,519,Low,14
X3,Europe,blue,Petrol,Automatic,1.8,70592.0,93865.0,8520,High,0
M5,Asia,white,Diesel,Manual,4.1,195222.0,92338.0,1242,Low,7
i3,Africa,white,Diesel,Automatic,4.3,73465.0,98581.0,6234,Low,7
7 Series,North America,grey,Diesel,Automatic,4.4,117873.0,59000.0,3886,Low,7
X5,Middle East,grey,Hybrid,Automatic,4.6,22009.0,42638.0,4114,Low,1
7 Series,South America,blue,Hybrid,Manual,3.6,89658.0,74913.0,7383,High,5
X1,Asia,grey,Electric,Automatic,5.0,53041.0,114655.0,9376,High,11
X5,South America,blue,Petrol,Automatic,3.2,48066.0,56515.0,9730,High,2
i3,South America,red,Electric,Automatic,4.6,198358.0,32276.0,6213,Low,1
i8,South America,silver,Hybrid,Automatic,1.9,6387.0,113216.0,5647,Low,6
X5,Africa,white,Hybrid,Automatic,2.0,48445.0,53473.0,4847,Low,5
X1,Middle East,silver,Petrol,Manual,3.6,26701.0,50123.0,5978,Low,12
i3,Africa,red,Electric,Manual,1.9,131784.0,37661.0,4252,Low,8
M3,North America,grey,Petrol,Automatic,1.8,61877.0,90977.0,7956,High,9
M3,South America,black,Petrol,Automatic,2.2,193322.0,92850.0,2040,Low,6
i3,Europe,silver,Diesel,Automatic,4.3,26359.0,79346.0,3284,Low,3
3 Series,South America,white,Petrol,Manual,4.7,195581.0,87615.0,1539,Low,1
7 Series,Africa,red,Hybrid,Manual,2.7,106926.0,57017.0,1923,Low,2
X6,Asia,black,Petrol,Manual,4.9,194895.0,52960.0,7451,High,11
i8,South America,black,Electric,Manual,4.3,131608.0,116636.0,6122,Low,11
7 Series,Africa,grey,Diesel,Manual,2.3,186139.0,108795.0,879,Low,9
7 Series,Africa,black,Petrol,Manual,3.6,31935.0,108007.0,1058,Low,7
7 Series,Middle East,white,Electric,Manual,4.9,198808.0,101437.0,666,Low,12
i8,South America,blue,Petrol,Automatic,4.5,108958.0,77336.0,6370,Low,4
i3,Africa,white,Hybrid,Automatic,2.8,179542.0,112933.0,9657,High,7
X5,North America,silver,Electric,Automatic,2.6,118602.0,38719.0,2718,Low,1
i8,Europe,silver,Petrol,Automatic,,77601.0,113018.0,7500,High,7
X1,South America,silver,Electric,Manual,3.4,30987.0,37422.0,6769,Low,1
5 Series,Asia,silver,Diesel,Manual,2.1,6490.0,37549.0,6738,Low,1
5 Series,Asia,red,Hybrid,Automatic,2.6,32026.0,104278.0,4051,Low,8
5 Series,North America,blue,Petrol,Manual,3.8,84405.0,48107.0,7971,High,8
X3,Europe,blue,Electric,Automatic,2.0,25847.0,40792.0,2196,Low,10
X1,North America,black,Petrol,Manual,3.9,25900.0,91212.0,2777,Low,13
M5,Africa,white,Petrol,Manual,4.0,109459.0,91450.0,3441,Low,3
M3,Africa,silver,Hybrid,Automatic,2.4,51655.0,89583.0,2699,Low,1
M5,Europe,blue,Electric,Automatic,2.9,118064.0,59967.0,9825,High,0
M3,Europe,silver,Hybrid,Automatic,4.8,140791.0,101671.0,284,Low,13
7 Series,Middle East,white,Electric,Manual,4.1,89100.0,85735.0,9075,High,2
X3,North America,white,Hybrid,Automatic,4.3,127656.0,32584.0,5631,Low,3
X5,North America,grey,Petrol,Manual,3.3,,107729.0,7257,High,5
X1,Africa,white,Electric,Automatic,2.2,3520.0,110451.0,2799,Low,3
7 Series,Europe,white,Diesel,Automatic,3.6,18299.0,70651.0,7195,High,7
X3,Middle East,grey,Diesel,Automatic,4.2,20920.0,89733.0,5473,Low,4
M5,Middle East,red,Diesel,Manual,1.5,196672.0,41321.0,8456,High,9
M3,Europe,red,Hybrid,Automatic,1.9,,80949.0,9283,High,7
X1,Africa,black,Hybrid,Automatic,3.2,160822.0,108880.0,7359,High,12
3 Series,South America,black,Diesel,Manual,3.0,112542.0,62402.0,329,Low,14
M3,Middle East,white,Hybrid,Manual,4.9,196286.0,57631.0,5055,Low,2
X3,Europe,white,Petrol,Manual,1.8,68558.0,63550.0,2847,Low,9
3 Series,Africa,blue,Diesel,Automatic,2.6,198972.0,119070.0,7168,High,13
7 Series,Africa,white,Petrol,Manual,4.4,183438.0,116363.0,4578,Low,3
X5,Africa,black,Hybrid,Automatic,3.6,114615.0,72150.0,3254,Low,0
X3,Europe,black,Petrol,Automatic,3.5,107319.0,60068.0,1060,Low,6
3 Series,Africa,white,Hybrid,Automatic,4.1,,44635.0,5511,Low,10
X6,Africa,red,Electric,Manual,1.6,22118.0,78243.0,1567,Low,10
3 Series,North America,red,Hybrid,Manual,4.8,53251.0,109163.0,2323,Low,2
M3,Europe,blue,Electric,Automatic,2.2,194261.0,81757.0,4358,Low,5
i8,North America,silver,Petrol,Automatic,1.8,64909.0,73590.0,4069,Low,7
M3,North America,red,Hybrid,Automatic,2.7,,93852.0,2931,Low,9
7 Series,Middle East,red,Petrol,Automatic,4.0,159512.0,60040.0,7609,High,12
